,TP9,AF7,AF8,TP10,Time_Modified
1668,-1.953,-20.02,-6.348,-1.465,54.39000000001397
1669,-2.441,43.945,10.742,-3.906,54.39399999997113
1670,-1.465,25.879,-1.953,7.812,54.3980000000447
1671,20.996,-2.93,-2.93,24.414,54.400999999954365
1672,19.531,34.668,-13.184,13.672,54.40500000002794
1673,20.508,-15.137,-28.809,1.953,54.40999999991618
1674,22.461,-5.859,-3.906,14.648,54.413999999989755
1675,10.254,-12.695,-20.996,19.043,54.417999999946915
1676,20.996,-39.062,-28.809,13.184,54.42099999997299
1677,21.484,78.125,28.809,-13.672,54.42499999993015
1678,15.625,39.551,39.551,-16.113,54.429000000003725
1679,18.066,-47.852,16.602,4.883,54.432999999960884
1680,19.043,-1.953,28.809,4.883,54.434999999939464
1681,19.531,16.113,30.273,2.441,54.43900000001304
1682,17.578,-27.832,25.879,6.348,54.4429999999702
1683,21.973,-68.359,20.508,19.531,54.44699999992736
1684,23.438,-41.016,7.324,20.02,54.45100000000093
1685,27.832,-79.59,-1.465,6.836,54.45499999995809
1686,30.273,-98.145,7.324,15.137,54.45899999991525
1687,34.18,-156.738,3.906,26.855,54.462999999988824
1688,31.738,-100.098,13.184,29.297,54.46699999994598
1689,16.602,-19.531,14.648,17.09,54.46999999997206
1690,10.742,-110.352,-0.977,8.789,54.474000000045635
1691,26.367,-148.438,12.695,12.695,54.478000000002794
1692,31.738,-69.824,30.273,13.672,54.47999999998137
1693,20.996,-39.551,28.809,8.789,54.48400000005495
1694,12.207,-90.332,14.16,0.977,54.48800000001211
1695,17.09,-128.906,9.277,3.906,54.491000000038184
1696,22.949,-103.516,27.832,17.09,54.49499999999534
1697,23.926,-116.699,35.156,20.02,54.4989999999525
1698,19.043,-171.387,18.555,-0.488,54.50300000002608
1699,21.973,-192.871,13.184,-1.953,54.506999999983236
1700,32.227,-65.918,39.062,17.09,54.51100000005681
1701,30.273,-73.73,32.715,17.09,54.51500000001397
1702,23.438,-162.598,4.883,0.488,54.51899999997113
1703,17.09,-136.719,7.812,-12.695,54.5230000000447
1704,14.648,-117.676,11.23,-7.324,54.52500000002328
1705,20.996,-144.043,2.93,4.395,54.52899999998044
1706,27.832,-196.777,-7.324,10.254,54.53200000000652
1707,33.691,-154.297,-5.371,-0.977,54.536000000080094
1708,34.668,-137.207,-5.859,3.906,54.54000000003725
1709,36.133,-206.055,-14.648,18.066,54.54399999999441
1710,39.551,-283.203,-32.227,21.484,54.54800000006799
1711,44.922,-158.203,-12.695,19.043,54.552000000025146
1712,50.293,4.883,20.996,16.113,54.555999999982305
1713,40.039,8.301,6.836,27.344,54.56000000005588
1714,29.297,-15.625,-1.953,20.996,54.563000000081956
1715,22.461,7.324,0.977,8.301,54.567000000039116
1716,11.23,-16.602,-9.766,2.93,54.584000000031665
1717,31.25,-101.562,-20.996,13.672,54.587999999988824
1718,47.363,-177.246,-20.996,26.855,54.5920000000624
1719,34.18,-212.891,-16.113,17.578,54.59600000001956
1720,27.832,-175.293,-16.113,2.93,54.59999999997672
1721,26.367,-236.816,-41.504,8.789,54.60400000005029
1722,37.109,-273.926,-40.527,22.949,54.60800000000745
1723,26.855,-101.562,-7.324,3.418,54.61199999996461
1724,12.695,-111.816,-5.371,-17.578,54.616000000038184
1725,16.602,-206.543,-20.02,-3.418,54.61999999999534
1726,20.508,-149.902,-8.789,10.254,54.6239999999525
1727,29.785,-106.445,2.441,7.324,54.62699999997858
1728,27.832,-126.953,-4.395,-1.953,54.63000000000466
1729,30.273,-187.012,-1.953,0.977,54.633999999961816
1730,30.762,-137.695,1.465,22.461,54.63800000003539
1731,21.484,-84.473,-11.23,17.578,54.64199999999255
1732,10.254,-149.414,-16.602,-11.23,54.64599999994971
1733,11.719,-238.77,-22.461,-3.418,54.65000000002328
1734,22.461,-201.66,-16.113,13.672,54.65300000004936
1735,21.484,-96.68,3.906,10.254,54.6579999999376
1736,9.277,-130.371,-2.441,3.418,54.662000000011176
1737,15.137,-265.625,-14.648,5.859,54.665999999968335
1738,23.926,-153.809,25.391,9.277,54.669999999925494
1739,33.203,-119.629,28.32,14.16,54.67299999995157
1740,29.785,-217.773,4.395,8.301,54.67499999993015
1741,19.531,-160.645,14.16,-0.977,54.679000000003725
1742,15.625,-155.762,14.648,-0.488,54.682999999960884
1743,16.602,-216.309,7.812,18.066,54.686999999918044
1744,18.555,-190.918,28.32,18.555,54.69099999999162
1745,12.207,-179.199,41.992,7.812,54.69499999994878
1746,13.184,-178.223,37.109,12.695,54.69900000002235
1747,22.949,-138.184,35.156,20.996,54.70299999997951
1748,42.48,-208.008,35.645,32.227,54.70699999993667
1749,34.668,-267.09,27.344,20.508,54.711000000010245
1750,19.043,-125.977,35.645,7.812,54.713999999919906
1751,25.879,-120.117,44.922,20.508,54.71799999999348
1752,25.879,-183.105,35.156,20.02,54.71999999997206
1753,25.391,-123.535,36.133,10.254,54.724000000045635
1754,30.273,-93.75,41.016,1.465,54.7269999999553
1755,34.668,-149.414,20.02,19.531,54.73100000002887
1756,33.691,-156.25,3.906,33.691,54.73499999998603
1757,33.203,-120.117,7.812,20.996,54.73899999994319
1758,36.133,-75.195,22.461,12.695,54.743000000016764
1759,33.203,-82.52,20.02,9.766,54.74699999997392
1760,37.598,-222.656,8.301,27.832,54.7510000000475
1761,36.621,-129.395,28.809,29.297,54.75500000000466
1762,24.902,-35.156,28.809,11.23,54.758999999961816
1763,23.926,-102.051,20.996,6.348,54.76300000003539
1764,26.367,-96.191,17.09,13.672,54.76500000001397
1765,20.996,-34.18,25.391,15.625,54.76899999997113
1766,23.438,-62.988,32.227,10.742,54.7730000000447
1767,9.766,-103.516,23.926,3.906,54.775999999954365
1768,10.742,-40.527,39.551,5.371,54.78000000002794
1769,35.156,-68.359,47.852,23.926,54.7839999999851
1770,25.879,-110.84,28.32,22.461,54.78800000005867
1771,12.207,-147.461,21.973,2.441,54.79200000001583
1772,18.555,-164.551,31.738,8.301,54.79600000008941
1773,14.648,-21.973,37.109,16.602,54.79899999999907
1774,8.301,-48.828,25.391,7.812,54.80300000007264
1775,8.789,-144.531,23.438,-7.812,54.8070000000298
1776,11.719,-115.234,32.715,-6.836,54.80900000000838
1777,18.066,-107.91,36.621,7.812,54.813000000081956
1778,22.461,-165.527,33.691,19.531,54.817000000039116
1779,22.461,-221.68,15.625,8.789,54.820999999996275
1780,31.738,-195.312,5.371,-1.465,54.82500000006985
1781,26.367,-210.938,3.906,8.301,54.82900000002701
1782,29.785,-230.957,0.0,20.508,54.83299999998417
1783,39.062,-286.621,-3.906,22.461,54.83700000005774
1784,20.996,-191.406,14.16,7.324,54.8410000000149
1785,20.996,-110.352,16.113,14.16,54.84499999997206
1786,33.691,-191.895,-12.695,31.738,54.849000000045635
1787,33.203,-154.297,-16.113,16.602,54.853000000002794
1788,37.598,-96.68,20.02,6.348,54.85499999998137
1789,38.574,-113.77,38.086,20.996,54.85900000005495
1790,39.062,-204.59,25.391,37.109,54.86199999996461
1791,34.18,-260.254,23.926,34.18,54.866000000038184
1792,22.461,-284.18,21.973,14.648,54.86999999999534
1793,19.043,-414.551,8.301,8.789,54.8739999999525
1794,25.391,-536.133,11.23,25.879,54.87800000002608
1795,39.062,-599.609,9.766,39.062,54.881999999983236
1796,34.668,-479.98,16.602,23.438,54.88600000005681
1797,29.297,-478.027,20.508,13.184,54.89000000001397
1798,43.457,-536.621,19.531,29.297,54.89399999997113
1799,59.57,-484.375,16.602,36.133,54.8980000000447
1800,44.922,-452.637,-7.324,16.602,54.913999999989755
1801,35.156,-471.68,-4.395,13.672,54.917999999946915
1802,48.828,-492.676,15.625,31.738,54.92200000002049
1803,44.922,-447.754,18.066,37.598,54.92599999997765
1804,34.668,-437.988,17.09,20.996,54.929000000003725
1805,25.879,-492.188,3.906,4.395,54.932999999960884
1806,27.832,-535.645,-17.09,13.184,54.936999999918044
1807,37.109,-405.273,-6.836,24.902,54.94099999999162
1808,32.227,-304.688,2.441,14.648,54.94499999994878
1809,18.066,-391.602,-8.789,-1.465,54.94900000002235
1810,4.395,-418.945,-6.836,-13.184,54.95299999997951
1811,6.836,-343.75,-3.906,-7.324,54.95699999993667
1812,16.602,-340.332,-0.977,1.465,54.95999999996275
1813,11.23,-384.766,21.484,1.953,54.962999999988824
1814,15.625,-394.531,20.996,2.441,54.96699999994598
1815,23.438,-354.98,26.367,-5.371,54.97100000001956
1816,13.672,-314.941,40.039,-13.672,54.97499999997672
1817,9.766,-347.168,27.832,-12.207,54.97900000005029
1818,4.395,-337.891,25.879,-11.23,54.98199999995995
1819,5.859,-238.77,30.273,-12.207,54.98600000003353
1820,26.367,-257.324,26.855,9.766,54.98999999999069
1821,30.273,-338.379,24.414,24.414,54.993999999947846
1822,20.508,-298.828,25.879,-0.977,54.99800000002142
1823,21.484,-235.84,24.414,-1.465,55.00199999997858
1824,30.762,-250.488,34.668,22.949,55.00500000000466
1825,33.691,-299.316,44.434,26.855,55.008999999961816
1826,37.109,-236.328,41.992,16.602,55.01300000003539
1827,30.273,-150.391,39.551,14.648,55.01599999994505
1828,28.809,-172.852,27.344,23.438,55.02000000001863
1829,26.855,-253.906,-4.395,27.832,55.023999999975786
1830,13.184,-178.711,11.719,22.949,55.02800000004936
1831,3.418,-117.188,32.227,6.348,55.03200000000652
1832,19.043,-181.152,24.414,15.625,55.035000000032596
1833,26.855,-254.883,8.789,31.738,55.038999999989755
1834,15.137,-171.387,6.348,9.766,55.04300000006333
1835,14.648,-130.371,16.113,-3.906,55.04700000002049
1836,23.926,-204.59,8.789,12.207,55.050000000046566
1837,37.109,-177.246,10.254,20.996,55.054000000003725
1838,37.598,-155.762,21.973,12.695,55.0580000000773
1839,24.902,-220.215,22.949,5.371,55.06099999998696
1840,13.184,-342.773,14.16,3.906,55.065000000060536
1841,17.578,-512.695,-4.883,21.484,55.069000000017695
1842,28.809,-615.723,-5.859,23.438,55.07300000009127
1843,33.203,-825.684,5.371,2.93,55.07700000004843
1844,36.133,-995.605,-8.301,1.953,55.08100000000559
1845,28.32,-998.535,1.465,16.602,55.08500000007916
1846,12.695,-982.422,16.602,8.789,55.08900000003632
1847,17.578,-997.07,5.859,-8.301,55.09299999999348
1848,20.02,-1000.0,8.789,-8.301,55.09499999997206
1849,20.508,-937.5,13.184,1.953,55.099000000045635
1850,25.879,-877.441,4.883,12.695,55.103000000002794
1851,19.043,-882.812,10.742,9.766,55.10699999995995
1852,17.09,-890.137,15.625,-6.348,55.11100000003353
1853,22.949,-809.082,15.625,-2.441,55.11499999999069
1854,43.945,-666.992,17.09,19.531,55.118000000016764
1855,46.387,-622.07,0.488,17.09,55.12199999997392
1856,20.02,-750.0,-20.996,1.465,55.1260000000475
1857,24.902,-595.703,13.184,11.23,55.13000000000466
1858,36.621,-441.895,26.855,20.02,55.133999999961816
1859,20.508,-510.254,-7.324,16.602,55.13800000003539
1860,15.625,-521.973,-1.465,11.23,55.14000000001397
1861,22.949,-451.66,6.348,0.977,55.14399999997113
1862,31.25,-408.203,-1.953,14.16,55.1480000000447
1863,46.875,-380.371,9.277,36.133,55.150999999954365
1864,40.527,-316.406,0.0,18.555,55.15500000002794
1865,11.23,-341.309,-21.484,1.953,55.15999999991618
1866,26.855,-300.293,-6.348,16.113,55.163999999989755
1867,42.969,-300.781,-14.16,23.438,55.167999999946915
1868,36.133,-366.699,-27.832,20.996,55.17099999997299
1869,32.715,-207.52,0.488,13.672,55.17499999993015
1870,34.668,-165.527,5.371,18.555,55.179000000003725
1871,40.527,-230.469,2.441,28.32,55.182999999960884
1872,39.062,-171.387,9.277,32.715,55.184999999939464
1873,27.344,-109.375,8.789,18.555,55.18900000001304
1874,23.438,-144.531,-0.977,7.812,55.1929999999702
1875,33.691,-186.035,-18.555,20.508,55.19699999992736
1876,30.273,-144.043,-19.043,27.344,55.20100000000093
1877,22.949,-146.484,-13.184,21.973,55.20499999995809
1878,32.715,-185.059,-12.695,15.625,55.20899999991525
1879,39.062,-243.652,-12.207,26.855,55.21199999994133
1880,28.809,-120.605,-0.977,34.668,55.2160000000149
1881,21.973,-25.879,8.301,15.625,55.21999999997206
1882,11.23,-107.422,8.789,-1.465,55.224000000045635
1883,22.461,-110.352,28.809,6.836,55.228000000002794
1884,37.109,-63.477,39.551,18.555,55.22999999998137
1885,33.203,-78.613,28.809,0.0,55.23400000005495
1886,23.438,-148.926,10.254,-19.043,55.23699999996461
1887,8.789,-162.598,5.859,-19.043,55.241000000038184
1888,23.926,-78.613,9.766,-0.977,55.24499999999534
1889,30.273,-69.336,4.395,4.395,55.2489999999525
1890,29.785,-124.512,2.93,-23.926,55.25300000002608
1891,36.621,-152.344,-0.488,-4.883,55.256999999983236
1892,20.508,-52.734,-3.906,10.254,55.26100000005681
1893,18.066,-34.668,-20.508,11.719,55.26500000001397
1894,18.066,-81.543,-7.324,14.648,55.26899999997113
1895,1.465,-71.289,24.902,1.953,55.2730000000447
1896,4.883,-43.945,18.555,9.277,55.27500000002328
1897,16.602,-69.824,1.953,22.949,55.27899999998044
1898,20.508,-122.07,-4.883,25.391,55.28200000000652
1899,15.625,-91.309,12.207,14.16,55.286000000080094
1900,11.23,-62.988,40.039,8.789,55.29000000003725
1901,7.812,-121.094,29.297,18.555,55.29399999999441
1902,22.461,-185.059,10.742,17.09,55.29800000006799
1903,24.902,-71.289,27.344,4.883,55.302000000025146
1904,10.254,11.23,33.691,3.906,55.305999999982305
1905,18.066,-59.082,20.02,19.043,55.30900000000838
1906,23.926,-66.406,5.859,19.043,55.313000000081956
1907,22.461,-43.457,13.672,4.883,55.317000000039116
1908,22.461,-53.223,24.414,3.906,55.334000000031665
1909,35.156,-31.25,14.648,19.531,55.337999999988824
1910,39.551,-69.336,-13.184,26.367,55.3420000000624
1911,28.32,-97.168,-21.973,13.672,55.34600000001956
1912,26.367,-40.039,-4.883,0.977,55.34999999997672
1913,23.926,-96.68,5.859,17.578,55.35400000005029
1914,26.855,-175.293,-2.93,26.855,55.35800000000745
1915,17.09,-7.812,-6.836,0.977,55.36199999996461
1916,22.461,13.672,-4.395,-6.836,55.366000000038184
1917,29.785,-91.309,-4.395,11.23,55.36999999999534
1918,31.25,-56.152,3.418,23.438,55.37300000002142
1919,40.527,-17.578,-5.371,23.438,55.37699999997858
1920,36.621,-67.871,-12.695,6.836,55.38000000000466
1921,20.996,-127.441,-9.766,0.977,55.383999999961816
1922,34.668,-83.984,-6.348,20.02,55.38800000003539
1923,34.18,-65.43,-0.488,23.926,55.39199999999255
1924,15.137,-47.363,-12.695,10.254,55.39500000001863
1925,22.461,-77.637,-40.527,-0.488,55.398999999975786
1926,22.461,-38.086,-20.508,2.93,55.40300000004936
1927,24.902,44.434,4.395,14.648,55.4079999999376
1928,25.879,-9.277,-2.93,5.371,55.412000000011176
1929,9.277,-121.094,-2.441,-6.836,55.41499999992084
1930,22.461,-10.254,22.949,2.93,55.41899999999441
1931,42.969,68.848,30.273,16.113,55.42299999995157
1932,35.645,-20.508,15.137,3.418,55.42599999997765
1933,20.02,-13.184,24.414,-13.184,55.42999999993481
1934,21.973,19.531,33.203,-5.371,55.432999999960884
1935,24.414,6.348,34.668,11.23,55.436999999918044
1936,11.719,33.203,43.945,10.254,55.44099999999162
1937,7.324,26.855,38.574,-0.977,55.44499999994878
1938,11.23,49.805,15.137,0.977,55.44900000002235
1939,11.23,114.746,9.277,8.789,55.45299999997951
1940,16.602,46.387,14.16,15.625,55.45699999993667
1941,18.066,-28.32,13.672,1.953,55.461000000010245
1942,17.578,100.586,32.715,-14.648,55.464999999967404
1943,19.531,90.82,35.645,-4.395,55.46899999992456
1944,12.695,7.324,10.742,0.977,55.46999999997206
1945,12.207,51.758,1.465,1.953,55.474000000045635
1946,26.855,83.008,10.742,10.254,55.478000000002794
1947,40.527,33.691,-6.348,17.09,55.48199999995995
1948,38.086,-8.301,-6.836,21.973,55.48600000003353
1949,20.508,-4.395,4.883,8.789,55.48899999994319
1950,19.531,29.785,12.695,-9.277,55.493000000016764
1951,27.344,42.48,20.508,1.953,55.49699999997392
1952,25.879,-104.492,11.719,29.785,55.5010000000475
1953,26.367,-72.754,15.625,23.926,55.50500000000466
1954,25.391,42.969,20.996,0.977,55.508999999961816
1955,20.508,-23.438,12.695,-6.836,55.51300000003539
1956,30.762,-86.426,5.859,12.695,55.51500000001397
1957,35.156,-43.457,2.93,25.391,55.51899999997113
1958,24.902,-79.59,-20.508,11.23,55.5230000000447
1959,19.043,-108.887,-38.086,7.324,55.52700000000186
1960,24.902,-38.574,-17.09,18.555,55.53099999995902
1961,28.32,-59.082,-22.949,19.043,55.5339999999851
1962,23.438,-30.273,-43.945,6.348,55.53800000005867
1963,19.043,-53.711,-28.809,8.301,55.54200000001583
1964,16.113,-132.324,-21.973,8.789,55.54600000008941
1965,29.297,24.902,-14.16,20.508,55.550000000046566
1966,36.621,51.758,-20.996,20.996,55.554000000003725
1967,22.461,-17.578,-23.438,5.371,55.5580000000773
1968,28.32,0.488,-0.977,12.695,55.55900000000838
1969,32.715,20.508,0.977,26.367,55.563000000081956
1970,30.762,29.785,-8.301,31.738,55.567000000039116
1971,24.414,-2.93,-18.555,21.484,55.570999999996275
1972,12.695,5.371,-5.859,0.0,55.57500000006985
1973,33.203,-14.648,11.719,15.137,55.57900000002701
1974,39.551,-30.273,10.254,23.926,55.58299999998417
1975,26.367,-57.129,-6.348,15.625,55.58700000005774
1976,20.996,54.688,17.09,8.789,55.5910000000149
1977,8.789,121.582,40.039,6.348,55.59499999997206
1978,16.113,2.93,16.602,16.602,55.599000000045635
1979,24.902,-27.344,2.441,16.602,55.603000000002794
1980,18.066,28.809,3.906,-0.488,55.60499999998137
1981,12.207,24.414,10.254,-5.371,55.60900000005495
1982,14.648,-23.438,-1.953,9.277,55.61300000001211
1983,17.09,-53.223,0.0,18.555,55.616999999969266
1984,3.906,-20.02,14.648,0.488,55.62100000004284
1985,7.812,2.441,14.16,-4.395,55.625
1986,23.438,-38.086,-2.441,15.625,55.62899999995716
1987,20.996,-84.473,-9.277,29.785,55.631999999983236
1988,19.531,50.293,3.906,-8.301,55.63600000005681
1989,-1.465,52.246,3.906,-29.785,55.64000000001397
1990,12.695,-32.715,13.184,4.883,55.64399999997113
1991,21.973,22.949,3.906,5.859,55.6480000000447
1992,-4.883,47.363,-20.996,-30.273,55.65000000002328
1993,-21.484,10.254,-13.672,-45.41,55.65399999998044
1994,-23.926,-29.785,-12.695,-32.227,55.6579999999376
1995,-17.578,5.859,-5.859,-10.742,55.662000000011176
1996,-16.602,11.719,1.953,-17.09,55.665999999968335
1997,-20.02,-68.848,0.488,-38.086,55.669999999925494
1998,-22.949,-140.137,-4.395,-37.598,55.67399999999907
1999,-18.555,-68.848,3.906,-26.367,55.67799999995623
2000,-7.324,53.223,20.996,-21.973,55.68199999991339
2001,-6.836,35.156,-2.441,-20.996,55.684999999939464
2002,-7.324,-20.508,-19.531,-16.113,55.68900000001304
2003,-4.883,12.207,-7.324,3.906,55.6929999999702
2004,0.488,46.875,-2.93,10.254,55.70999999996275
2005,11.719,-10.254,-10.254,12.207,55.713999999919906
2006,7.812,-52.734,-8.789,9.766,55.71799999999348
2007,25.391,-30.273,-11.23,17.09,55.72100000001956
2008,40.527,35.156,-9.277,37.598,55.72499999997672
2009,22.949,-32.715,-20.996,32.227,55.72900000005029
2010,20.508,-122.559,-28.32,15.137,55.73300000000745
2011,25.879,40.527,0.0,10.254,55.73699999996461
2012,40.527,37.598,-2.93,28.809,55.741000000038184
2013,30.762,-71.777,-10.254,22.461,55.74499999999534
2014,23.438,-60.547,-2.93,5.371,55.7489999999525
2015,32.227,-6.348,0.0,11.23,55.75300000002608
2016,34.18,11.23,-3.906,27.344,55.75500000000466
2017,23.926,-29.297,-23.926,30.273,55.758999999961816
2018,18.066,23.926,-12.695,2.93,55.76300000003539
2019,27.344,75.195,-3.418,-5.859,55.76699999999255
2020,31.25,62.988,-8.789,15.625,55.77000000001863
2021,32.715,-19.043,-8.789,36.621,55.773999999975786
2022,28.32,13.672,6.348,30.273,55.77800000004936
2023,30.273,73.242,11.719,19.531,55.78200000000652
2024,30.273,29.297,3.906,26.855,55.786000000080094
2025,26.855,-56.641,-11.23,25.391,55.788999999989755
2026,29.785,41.992,7.324,18.066,55.79300000006333
2027,31.25,127.93,27.344,7.812,55.79700000002049
2028,35.156,86.914,26.855,13.184,55.813000000081956
2029,42.48,66.406,34.18,22.949,55.81599999999162
2030,39.062,78.613,43.457,23.438,55.82000000006519
2031,32.227,123.535,32.715,2.93,55.82400000002235
2032,29.785,148.438,23.438,-3.418,55.82799999997951
2033,28.32,89.355,25.879,25.391,55.832000000053085
2034,33.203,104.492,15.625,25.391,55.836000000010245
2035,31.738,171.387,18.066,6.348,55.84000000008382
2036,31.738,62.5,15.625,13.672,55.84400000004098
2037,29.297,1.953,9.766,30.273,55.84799999999814
2038,35.645,181.641,20.508,27.832,55.8519999999553
2039,38.086,155.273,12.207,23.438,55.85600000002887
2040,19.043,43.457,0.0,9.766,55.84499999997206
2041,32.715,71.289,-12.695,12.695,55.849000000045635
2042,48.34,78.613,-20.02,37.109,55.853000000002794
2043,39.062,36.133,-21.973,30.273,55.85699999995995
2044,32.715,-25.391,-32.715,9.766,55.85999999998603
2045,24.902,5.371,-34.18,10.254,55.86399999994319
2046,27.832,34.18,-22.949,16.113,55.868000000016764
2047,34.18,43.945,-14.16,17.578,55.87199999997392
2048,34.18,-5.859,-32.227,18.555,55.8760000000475
2049,32.227,49.316,-29.297,10.742,55.88000000000466
2050,34.668,103.516,-20.996,16.602,55.883999999961816
2051,37.109,7.324,-38.574,20.508,55.88800000003539
2052,32.715,-42.969,-24.902,9.766,55.89000000001397
2053,40.527,35.645,9.766,10.254,55.89399999997113
2054,35.156,24.414,0.488,17.578,55.8980000000447
2055,13.184,-20.508,-5.859,10.254,55.90200000000186
2056,16.602,-10.254,5.371,9.277,55.90599999995902
2057,14.648,-94.727,13.184,8.789,55.90999999991618
2058,24.902,-103.516,25.879,12.695,55.913999999989755
2059,33.203,-107.422,14.648,35.645,55.917999999946915
2060,29.297,-186.035,6.836,41.504,55.92200000002049
2061,33.203,-30.273,29.785,10.254,55.92599999997765
2062,25.391,-0.488,20.02,-2.93,55.929000000003725
2063,22.949,-89.844,6.348,26.367,55.932999999960884
2064,24.902,-50.293,13.184,27.832,55.934999999939464
2065,22.461,1.953,21.484,2.441,55.93900000001304
2066,26.367,-3.906,22.949,3.906,55.9429999999702
2067,25.391,-40.039,11.719,17.578,55.94699999992736
2068,24.414,0.0,5.859,16.113,55.95100000000093
2069,15.625,-9.766,16.602,5.371,55.95499999995809
2070,19.531,-12.695,17.09,1.465,55.95899999991525
2071,32.715,-65.43,0.977,18.066,55.962999999988824
2072,35.645,19.531,20.996,25.391,55.96699999994598
2073,28.809,137.207,36.133,9.766,55.96999999997206
2074,32.227,38.574,20.02,11.23,55.974000000045635
2075,33.203,-49.316,9.766,14.16,55.978000000002794
2076,34.18,1.953,19.043,23.926,55.97999999998137
2077,35.156,83.496,6.348,22.949,55.98400000005495
2078,30.762,62.988,-11.23,4.883,55.98800000001211
2079,29.297,43.945,9.277,13.672,55.991999999969266
2080,37.598,124.512,30.762,24.902,55.99600000004284
2081,32.227,122.559,27.832,22.461,55.9989999999525
2082,20.996,64.453,23.438,17.09,56.00300000002608
2083,22.949,21.484,17.09,16.113,56.006999999983236
2084,21.484,179.199,8.789,7.812,56.01100000005681
2085,31.25,214.844,9.766,8.301,56.01500000001397
2086,32.715,125.488,13.672,14.16,56.01899999997113
2087,20.508,143.555,-4.395,7.812,56.0230000000447
2088,17.09,151.367,-9.277,6.836,56.02500000002328
2089,18.066,89.844,-1.465,19.531,56.02899999998044
2090,13.672,-19.531,-14.16,9.277,56.03200000000652
2091,12.207,25.879,-10.254,-2.93,56.036000000080094
2092,21.484,91.797,1.465,10.254,56.04000000003725
2093,21.484,-30.273,-2.93,23.926,56.04399999999441
2094,21.484,-151.855,0.977,20.02,56.04800000006799
2095,10.254,-86.426,10.742,2.441,56.052000000025146
2096,8.789,0.0,-0.977,10.254,56.055999999982305
2097,28.809,-80.566,-0.977,34.18,56.06000000005588
2098,22.461,-134.766,6.348,34.18,56.063000000081956
2099,17.09,-119.629,13.672,16.113,56.067000000039116
2100,29.785,-154.785,9.277,12.207,56.084000000031665
2101,34.18,-201.66,-8.789,23.926,56.087999999988824
2102,31.25,-251.465,-8.789,22.949,56.0920000000624
2103,22.461,-246.582,0.0,3.418,56.09600000001956
2104,19.043,-188.477,-11.719,2.441,56.09999999997672
2105,12.695,-284.668,-38.086,15.137,56.10400000005029
2106,33.691,-362.305,-30.273,35.156,56.10800000000745
2107,41.504,-171.875,-15.137,22.949,56.11199999996461
2108,16.113,-126.465,-29.297,-5.371,56.116000000038184
2109,11.23,-200.684,-26.855,10.254,56.11999999999534
2110,11.719,-177.734,-20.508,23.438,56.12300000002142
2111,18.555,-143.066,-21.484,17.09,56.12699999997858
2112,11.23,-145.508,-26.367,9.277,56.13000000000466
2113,25.391,-179.199,-27.344,8.789,56.133999999961816
2114,49.316,-118.164,-24.902,15.625,56.13699999998789
2115,35.156,-68.359,-29.785,6.836,56.14099999994505
2116,27.344,-66.895,-43.945,0.0,56.14500000001863
2117,27.344,-118.652,-66.895,-5.859,56.148999999975786
2118,17.09,-56.152,-40.039,-7.324,56.15300000004936
2119,31.738,49.805,-7.812,6.836,56.15700000000652
2120,30.273,10.254,-19.043,11.23,56.16099999996368
2121,10.742,-105.957,-35.156,-8.789,56.16499999992084
2122,8.301,2.93,-25.879,-2.93,56.16899999999441
2123,7.812,91.309,-23.438,6.348,56.17299999995157
2124,3.418,-25.879,-22.949,2.441,56.17499999993015
2125,9.766,-67.871,-20.996,-1.953,56.179000000003725
2126,11.719,35.645,-17.578,3.906,56.182999999960884
2127,15.137,8.789,-9.766,17.578,56.186999999918044
2128,16.113,-25.391,-5.371,26.367,56.19099999999162
2129,8.301,-3.418,-24.902,8.301,56.19499999994878
2130,10.742,61.523,-18.066,-0.488,56.19900000002235
2131,20.508,107.91,-1.953,18.066,56.20299999997951
2132,27.832,37.109,-2.93,27.344,56.20699999993667
2133,16.113,15.137,-8.301,6.348,56.211000000010245
2134,8.789,149.414,-13.184,-1.953,56.214999999967404
2135,18.555,113.281,-12.207,14.16,56.21799999999348
2136,27.344,-0.977,-3.906,30.762,56.21999999997206
2137,20.996,62.012,12.695,28.809,56.224000000045635
2138,2.441,104.004,6.348,9.277,56.2269999999553
2139,12.207,49.316,-4.883,12.695,56.23100000002887
2140,22.461,-11.719,-14.16,22.949,56.23499999998603
2141,13.184,-7.324,-13.184,11.23,56.23899999994319
2142,3.906,30.762,1.953,-8.301,56.243000000016764
2143,-0.488,53.711,-8.301,-11.719,56.24699999997392
2144,4.395,-82.031,-20.508,7.812,56.2510000000475
2145,13.672,-19.531,13.672,17.578,56.25500000000466
2146,16.602,102.539,21.973,0.977,56.258999999961816
2147,12.695,31.25,11.23,3.906,56.26300000003539
2148,13.184,0.488,21.973,15.137,56.26599999994505
2149,27.832,57.129,31.738,14.16,56.26899999997113
2150,29.297,47.852,20.508,10.742,56.2730000000447
2151,24.902,0.488,16.113,10.742,56.27700000000186
2152,29.785,67.871,34.18,21.484,56.28099999995902
2153,33.691,122.559,33.203,33.691,56.285000000032596
2154,17.09,167.969,26.855,15.137,56.28800000005867
2155,14.16,133.789,20.996,-3.906,56.29200000001583
2156,14.16,94.238,20.508,11.719,56.29600000008941
2157,20.508,327.637,31.738,26.855,56.300000000046566
2158,37.109,353.027,21.973,20.996,56.304000000003725
2159,22.461,200.684,17.578,2.441,56.3080000000773
2160,19.531,208.496,19.531,0.488,56.30900000000838
